ablation_type,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
mean_over_tokens,0.6216846210330252,0.6490772978007021,0.6268388226233971,0.6348517085751127,0.6335418457625904,0.6276176660219214,0.6446451214270362,0.6447302367648113,0.6317825865033312,0.6428915932373379,0.6306305519736372,0.632142076796332,0.633721881939967,0.6316106096425246,0.6308473028153879,0.6375223869904721,0.634597302815388,0.6407005784798337,0.6329306361487212,0.6387639694820546
mean_per_token,0.6355103786087829,0.6343219876065621,0.6411969876065621,0.6420471559567303,0.6417687961172004,0.6337014202306755,0.633136283043198,0.6417519611003654,0.639288317572892,0.6466779497098646,0.6425028655347804,0.6400392220073071,0.6348056361487212,0.641027697184612,0.6345973028153878,0.6352307203238055,0.6366274446593595,0.6362723869904721,0.6319825023282469,0.6358557203238054
zero,0.6529744698760656,0.6474527186761229,0.6432063095493947,0.6407719034314779,0.6502421824629271,0.6500533705852855,0.6483906888029227,0.6414164248871695,0.6352626441722187,0.6341526971846121,0.6266358621677771,0.638727613009528,0.6395565137187477,0.6377963142058888,0.640476708575113,0.6393650154022495,0.6343034064044702,0.6293885217422452,0.60978660720682,0.6110334730281538
