ablation_type,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
mean_over_tokens,0.6325392220073071,0.6459829232036679,0.6328131492227237,0.5996403306110754,0.5958730478544308,0.5829674851350384,0.6142573339780787,0.6101159198366645,0.6249580915538363,0.6297972186403037,0.6411340801633355,0.6432998423955871,0.6344926660219213,0.6341526971846121,0.6359089118131672,0.6361744215201662,0.6366890536571388,0.6371057203238054,0.6345525288344437,0.6346057203238055
mean_per_token,0.6231682068916111,0.6443818504190845,0.6274860305179454,0.5870871391217136,0.6130840318074361,0.5666080575256106,0.6278455208109464,0.6073038899634644,0.6381362830431979,0.6359368507772764,0.6411956891611148,0.6365715667311412,0.6322945322014472,0.633482923203668,0.6390339118131672,0.6321628966974712,0.6360640536571388,0.6326691113260262,0.637114137832223,0.6360472186403038
zero,0.6265308671824629,0.6518947005516155,0.6289780338849488,0.5843535532631278,0.5925929060104592,0.5635362490149723,0.6355174976717529,0.6129714252453615,0.6288397270578121,0.6446074665090623,0.6408322139838099,0.6350236854359196,0.6293441955011104,0.6374496740454187,0.634033911813167,0.638021482556057,0.6387723869904721,0.6354390536571389,0.630732502328247,0.6383960616806361
