ablation_type,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
mean_over_tokens,0.634254647539222,0.630669953076868,0.6398282022351172,0.6312559101654847,0.640720458127373,0.642168627767032,0.6452213625617881,0.647578623110538,0.6380999265706713,0.6383809728490579,0.635239137832223,0.6332005784798338,0.6378410881868329,0.6342293950139696,0.6381558044988895,0.6343526130095279,0.6333960616806362,0.6279177860161903,0.6183131850419085,0.6368441955011105
mean_per_token,0.6364097535640089,0.6415005999713447,0.6304740221362563,0.6458503474460922,0.6430187961172004,0.6374469876065622,0.6420387384483129,0.6387165090622537,0.6400392220073071,0.6387723869904721,0.6397692796761946,0.6320356938176087,0.6340658356615804,0.6373712300308044,0.6396460616806362,0.6408025288344438,0.6407621874776129,0.6328942796761946,0.6231177018411062,0.6317825865033312
zero,0.6286101260835304,0.6438773819757863,0.6335866197435346,0.6398871247940398,0.637185462783867,0.6445303209398954,0.6380804051149797,0.6356167615875062,0.6380830915538364,0.6344394745325597,0.6301075023282471,0.6310724711655563,0.6349607779926929,0.6330494215201662,0.6295245898703347,0.6324328390285837,0.6315378966974711,0.6246628966974711,0.6165698205458844,0.628249337345082
