ablation_type,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
mean_over_tokens,0.6449385700981445,0.630174842395587,0.6131177018411061,0.6214834067626621,0.6270441113260262,0.6343330915538362,0.622620352460778,0.6266190271509421,0.6264958091553836,0.644386283043198,0.6279390536571389,0.6366163407120854,0.6357998423955872,0.6386677501970056,0.6389376925281182,0.6467200372519523,0.6403148954079805,0.6397134017479762,0.6351664248871695,0.6483698689017839
mean_per_token,0.6478047317143063,0.650697892040977,0.6282856938176087,0.6440871033025287,0.6317910040117488,0.6274452414213052,0.6225839959882513,0.6326943638512786,0.6321393903574754,0.6487249265706713,0.6274541066695322,0.6375728920409772,0.6468947005516154,0.6389780338849489,0.6377980603911455,0.6358698689017838,0.643794953076868,0.6443330915538363,0.6380662565370013,0.6443600902643455
zero,0.0,0.6358166774124222,0.6007755301239345,0.5996274804785443,0.622471881939967,0.6222843685077728,0.6287080915538362,0.637806477899563,0.631424842395587,0.6223459775055519,0.6359678343720897,0.6326495898703346,0.6327364513933663,0.6448645587076438,0.6369966509062254,0.6336229762160612,0.6397134017479763,0.6353131492227236,0.6333698689017838,0.6039577064976002
