timestep,position,component,gradient_type,kernel_size,mean_mae,std_mae,mean_spearman,var_spearman
999,10,block_output,Vertical,1,0.040469985,0.011844698,0.9893820601793765,4.11273164259502e-05
999,10,block_output,Horizontal,1,0.057322416,0.010192022,0.9761762605104416,9.337940581005563e-05
999,10,block_output,Gaussian,1,0.047570385,0.009929655,0.9742438187078128,7.86993561018825e-05
999,11,block_output,Vertical,1,0.054840498,0.013246901,0.9802304165590264,9.834971709750456e-05
999,11,block_output,Horizontal,1,0.057246685,0.011007668,0.9757142656014922,0.00011564213136019406
999,11,block_output,Gaussian,1,0.055133116,0.012957796,0.9640204338609425,0.00023942801528294502
999,12,block_output,Vertical,1,0.05602339,0.014802982,0.9780725455549941,0.0001571423296886156
999,12,block_output,Horizontal,1,0.08296715,0.022014474,0.9513384871051429,0.0004239210890987232
999,12,block_output,Gaussian,1,0.053359497,0.0109568685,0.9661994928435252,0.000159540318638128
999,13,block_output,Vertical,1,0.04216587,0.013621999,0.9879913236696275,7.849912472220072e-05
999,13,block_output,Horizontal,1,0.0498958,0.011164578,0.981725525958471,9.587304976901466e-05
999,13,block_output,Gaussian,1,0.08105517,0.015192339,0.925610993723344,0.0007496522149233398
999,14,block_output,Vertical,1,0.04358516,0.0142854955,0.9871884660890109,9.531966359781854e-05
999,14,block_output,Horizontal,1,0.058099497,0.012921739,0.9742445189716694,0.00018525109862063072
999,14,block_output,Gaussian,1,0.05219791,0.01107576,0.9683083948965829,0.00014027031268920858
982,10,block_output,Vertical,1,0.057424698,0.013724521,0.9765717578248894,0.00015875047589834532
982,10,block_output,Horizontal,1,0.05176619,0.009628583,0.9795467556123445,7.943555637749254e-05
982,10,block_output,Gaussian,1,0.07384296,0.020173432,0.9387013549515211,0.0007684086054658334
982,11,block_output,Vertical,1,0.047287963,0.0123384185,0.9870836065872014,7.420230876424471e-05
982,11,block_output,Horizontal,1,0.057306103,0.0109272,0.9754895886253948,0.00010996271010328645
982,11,block_output,Gaussian,1,0.049555186,0.010555461,0.9736899916494051,0.00010787619487746267
982,12,block_output,Vertical,1,0.059600588,0.013042864,0.9747608570496731,0.00016150651379100045
982,12,block_output,Horizontal,1,0.08163343,0.014881499,0.9484386887556048,0.000415594361961024
982,12,block_output,Gaussian,1,0.049110264,0.009998787,0.9744506020438923,0.00010484666376570678
982,13,block_output,Vertical,1,0.071634464,0.01731438,0.9619530181134683,0.0003879389035068646
982,13,block_output,Horizontal,1,0.053762164,0.011383023,0.9783273349962809,0.00012340549737784978
982,13,block_output,Gaussian,1,0.044417147,0.009988904,0.9798573129794387,4.5669441370732734e-05
982,14,block_output,Vertical,1,0.05461071,0.014632801,0.9781521655939279,0.000183020479579858
982,14,block_output,Horizontal,1,0.05385878,0.012143637,0.9778046245605343,0.00016453741300263174
982,14,block_output,Gaussian,1,0.04818887,0.010780992,0.9755836845988541,8.792954713669457e-05
963,10,block_output,Vertical,1,0.048361987,0.013064065,0.9836139482041699,0.0001365309242257479
963,10,block_output,Horizontal,1,0.05793938,0.011811994,0.9746356045507946,0.00013234626670820135
963,10,block_output,Gaussian,1,0.06446647,0.014980566,0.9566916309889452,0.000224894209312928
963,11,block_output,Vertical,1,0.04723958,0.012769612,0.9849377792261316,0.00011674252277482174
963,11,block_output,Horizontal,1,0.07769887,0.015863808,0.9536044574889513,0.00038206069019175497
963,11,block_output,Gaussian,1,0.050988212,0.011149742,0.9732552435540104,0.00011935209428612957
963,12,block_output,Vertical,1,0.049782835,0.014894989,0.9826891837466509,0.00016179456612009483
963,12,block_output,Horizontal,1,0.06864128,0.013440696,0.9637230381297279,0.00026411611591389323
963,12,block_output,Gaussian,1,0.050664566,0.011807345,0.9753272769739325,0.00010204447383138148
963,13,block_output,Vertical,1,0.052036252,0.015254764,0.9804388670984574,0.00017605709134937592
963,13,block_output,Horizontal,1,0.062723994,0.014572985,0.9705214879649684,0.00023601288221853378
963,13,block_output,Gaussian,1,0.05340869,0.0116014015,0.9725014162927664,0.00015895766431223447
963,14,block_output,Vertical,1,0.0586185,0.01695802,0.9736116356348279,0.00030602205956587207
963,14,block_output,Horizontal,1,0.058278255,0.014954016,0.9740507652089393,0.0002402293032984977
963,14,block_output,Gaussian,1,0.07852291,0.014609166,0.9325900471451171,0.000778943416249228
944,10,block_output,Vertical,1,0.053702608,0.013317018,0.9798905146429877,0.00017021731774171712
944,10,block_output,Horizontal,1,0.07260387,0.012970141,0.958378561082815,0.0002791057801765059
944,10,block_output,Gaussian,1,0.050119642,0.010427463,0.9762914886054973,6.897947400787525e-05
944,11,block_output,Vertical,1,0.07072544,0.015615851,0.9636213237157588,0.0003749842185658577
944,11,block_output,Horizontal,1,0.07158318,0.013619998,0.9591802987942932,0.0003443944105214042
944,11,block_output,Gaussian,1,0.05413113,0.0105857,0.9725639749197101,0.00011258265507133415
944,12,block_output,Vertical,1,0.063895136,0.015330347,0.9711648387956546,0.0003120374566595112
944,12,block_output,Horizontal,1,0.07628859,0.015196084,0.9542008950891127,0.0004493119803414205
944,12,block_output,Gaussian,1,0.07026766,0.013875571,0.949859334987154,0.0004583501438183287
944,13,block_output,Vertical,1,0.05242996,0.014194243,0.9800643656216924,0.00023220672643914326
944,13,block_output,Horizontal,1,0.06396901,0.014022399,0.9674156022855999,0.000329563945220668
944,13,block_output,Gaussian,1,0.056181125,0.011532318,0.9714170507872509,0.00014117690872332173
944,14,block_output,Vertical,1,0.057143707,0.015807074,0.9753585523223481,0.0003007598145315042
