timestep,position,component,gradient_type,kernel_size,mean_mae,std_mae,mean_spearman,var_spearman
817,5,block_output,Horizontal,1,0.056899823,0.009753676,0.975677862609787,0.00010708894201688067
817,5,block_output,Gaussian,1,0.07373279,0.01335039,0.9398732750897394,0.0004233264021999767
817,6,block_output,Vertical,1,0.067304924,0.013796614,0.967659081716367,0.00014805586896650036
817,6,block_output,Horizontal,1,0.06867557,0.012428571,0.9652922198906231,0.00018924331413853527
817,6,block_output,Gaussian,1,0.052799307,0.010645513,0.9721036836278533,0.00014869182268293645
817,7,block_output,Vertical,1,0.05384886,0.011194869,0.9789759402426607,0.00011842436660775245
817,7,block_output,Horizontal,1,0.07237425,0.012602995,0.9609416884999206,0.00022335701245893076
817,7,block_output,Gaussian,1,0.06350236,0.01373117,0.9601546578970656,0.00025507712347950606
817,8,block_output,Vertical,1,0.07349488,0.01621514,0.9628101114409717,0.00033205255362714933
817,8,block_output,Horizontal,1,0.07451105,0.015838606,0.9574604068932205,0.00048677528741775556
817,8,block_output,Gaussian,1,0.077680096,0.012081834,0.9431138688451631,0.00037791572504169686
817,9,block_output,Vertical,1,0.059796184,0.015076076,0.975303305813911,0.0001840363144039387
817,9,block_output,Horizontal,1,0.083509006,0.013830449,0.9465997540525837,0.00045166688441511345
817,9,block_output,Gaussian,1,0.063866645,0.011803057,0.9644254960334014,0.00016067418769212023
785,5,block_output,Vertical,1,0.062218644,0.012377034,0.9724844459249163,0.00013319751871429688
785,5,block_output,Horizontal,1,0.058439337,0.010855837,0.9735833585618896,0.00013508686956762578
785,5,block_output,Gaussian,1,0.06070249,0.009745487,0.960973041141337,0.00013465376801022398
785,6,block_output,Vertical,1,0.06637819,0.012397098,0.9691039000633447,0.00011463415884938802
785,6,block_output,Horizontal,1,0.08979712,0.014698083,0.9395984837086737,0.000505927264579793
785,6,block_output,Gaussian,1,0.06302237,0.010751229,0.9599127570590569,0.0002648638906160456
785,7,block_output,Vertical,1,0.059466586,0.012407238,0.9740206435552161,0.00016898319871962186
785,7,block_output,Horizontal,1,0.07765834,0.01345559,0.9549627090823871,0.0002773116641102693
785,7,block_output,Gaussian,1,0.059969507,0.0117149865,0.9677759081101036,0.00015513429496364948
785,8,block_output,Vertical,1,0.0785876,0.017312031,0.9572786485504831,0.0003956955467809709
785,8,block_output,Horizontal,1,0.09104864,0.018728588,0.9357677523225343,0.000749933838909647
785,8,block_output,Gaussian,1,0.06849572,0.015133396,0.9590466190874455,0.0002128070662469837
785,9,block_output,Vertical,1,0.06973201,0.015841082,0.9667445754044092,0.00025183803060632677
785,9,block_output,Horizontal,1,0.0740214,0.01336691,0.9566505919199549,0.00042818128908901154
785,9,block_output,Gaussian,1,0.077946685,0.017318748,0.9473786322452479,0.0003585515569051072
749,5,block_output,Vertical,1,0.0757485,0.013630893,0.9600016047126577,0.00017675619627159061
749,5,block_output,Horizontal,1,0.06776113,0.011521482,0.9647258287796576,0.00020472577917982966
749,5,block_output,Gaussian,1,0.06855197,0.012217135,0.951676118631857,0.0003218631960910995
749,6,block_output,Vertical,1,0.06767826,0.013535167,0.9680641949539553,0.00014696874912969234
749,6,block_output,Horizontal,1,0.09749425,0.015787907,0.929437396253553,0.0006251320848796174
749,6,block_output,Gaussian,1,0.058079366,0.012305997,0.9686980288517318,0.00019454524579860536
749,7,block_output,Vertical,1,0.0720134,0.011855429,0.9612300382442104,0.00019085200167402245
749,7,block_output,Horizontal,1,0.09130107,0.012888025,0.9361526943759749,0.0004151259922066032
749,7,block_output,Gaussian,1,0.06379881,0.011927873,0.9645627640350629,0.00013612788924505947
