timestep,position,component,gradient_type,kernel_size,mean_mae,std_mae,mean_spearman,var_spearman
999,0,block_output,Vertical,1,0.23197496,0.0016882693,0.17611900974541453,0.0010537295922742097
999,0,block_output,Horizontal,1,0.23219854,0.0015493599,0.17373389818874557,0.0007241142951863366
999,0,block_output,Gaussian,1,0.19575126,0.002559569,0.26718575617570745,0.0007867124822354704
999,1,block_output,Vertical,1,0.20283179,0.0027709932,0.4137858350399906,0.0012514371039214977
999,1,block_output,Horizontal,1,0.20410842,0.0026586126,0.3999240451096056,0.0015207586734228055
999,1,block_output,Gaussian,1,0.17485961,0.0038911393,0.5396833164584804,0.000737856341797239
999,2,block_output,Vertical,1,0.15905553,0.007230578,0.6747958000769393,0.0020155758515317656
999,2,block_output,Horizontal,1,0.16818379,0.0060286587,0.637928933064963,0.001259487743416875
999,2,block_output,Gaussian,1,0.14453137,0.008434533,0.7773977965263376,0.0006508013202873067
999,3,block_output,Vertical,1,0.10230828,0.008790832,0.8716253083852054,0.000746911101057432
999,3,block_output,Horizontal,1,0.11913128,0.009321404,0.8400316118263578,0.0008072327131522312
999,3,block_output,Gaussian,1,0.092076786,0.0084711155,0.9157388891017814,0.0002243258314309
999,4,block_output,Vertical,1,0.07502382,0.008787302,0.9392835886552109,0.00029382826608192065
999,4,block_output,Horizontal,1,0.095708296,0.010211578,0.9094009695441112,0.00029818723560014643
999,4,block_output,Gaussian,1,0.06686811,0.0072575714,0.9542354156675407,8.473083050716382e-05
999,initial,patch_embed,Vertical,1,0.25815666,0.0004764801,-0.0011518405400744167,0.001044550634357224
999,initial,patch_embed,Horizontal,1,0.2581991,0.00050672167,0.0026438155506624604,0.0011489614028036292
999,initial,patch_embed,Gaussian,1,0.21584755,0.0003423149,-0.0006472633301870577,0.0012203050491869625
999,final,proj_out,Vertical,1,0.07274076,0.023491522,0.9638801833817041,0.0007093888299084284
999,final,proj_out,Horizontal,1,0.089450076,0.0172368,0.9354546372333827,0.0007972568178888628
999,final,proj_out,Gaussian,1,0.05965144,0.013025995,0.9663765021525295,0.0003140458470194153
982,0,block_output,Vertical,1,0.22905655,0.002875026,0.20818263022425146,0.004071913288358538
982,0,block_output,Horizontal,1,0.23215432,0.0018065287,0.178574120175531,0.0009379306865465591
982,0,block_output,Gaussian,1,0.19505261,0.003419937,0.29046861592874074,0.0029572626808643033
982,1,block_output,Vertical,1,0.19738072,0.0054831402,0.47512191535461007,0.003502891395901221
982,1,block_output,Horizontal,1,0.20270675,0.00333631,0.4212010688241103,0.0016588315653579804
982,1,block_output,Gaussian,1,0.16842788,0.005278822,0.5947719508201503,0.0023419053957027787
982,2,block_output,Vertical,1,0.15308602,0.009995961,0.7128721980267422,0.0023552029128719007
982,2,block_output,Horizontal,1,0.15688652,0.0061493036,0.6813905689315828,0.001406547374674264
